"JSD, LBP RA    sigma    0.005",36879.0,36700.0,36927.0,36755.0,36778.0,36422.0,36887.0,37016.0,36933.0,37289.0,36707.0,36833.0
"JSD, LBP RA    sigma    0.01",27627.0,28153.0,28330.0,27953.0,28262.0,28512.0,28531.0,27620.0,28530.0,28103.0,27877.0,28171.0
"JSD, LBP RA    sigma    0.02",18367.0,18158.0,18006.0,18276.0,18537.0,18498.0,18513.0,18232.0,18355.0,18770.0,18426.0,18081.0
"JSD, LBP RA    sigma    0.05",9855.0,10347.0,10232.0,9914.0,10103.0,9958.0,10116.0,10258.0,10153.0,10072.0,10389.0,10279.0
"JSD, LBP RA    sigma    0.1",7452.0,7506.0,7625.0,7602.0,7635.0,7653.0,7533.0,7669.0,7632.0,7705.0,7811.0,7703.0
"JSD, LBP RA    sigma    0.2",6332.0,6630.0,6457.0,6662.0,6439.0,6449.0,6557.0,6638.0,6516.0,6661.0,6464.0,6679.0
"JSD, LBP RA    missing_entry    0.001",52197.0,52095.0,51926.0,52354.0,52313.0,52067.0,52398.0,52068.0,52182.0,52187.0,52166.0,52158.0
"JSD, LBP RA    missing_entry    0.005",51987.0,51940.0,51937.0,51921.0,51836.0,51872.0,51867.0,51947.0,51971.0,52118.0,52035.0,51970.0
"JSD, LBP RA    missing_entry    0.01",51679.0,51725.0,51576.0,51574.0,51591.0,51668.0,51655.0,51737.0,51657.0,51693.0,51827.0,51673.0
"JSD, LBP RA    missing_entry    0.05",49300.0,49516.0,49135.0,49340.0,49599.0,49197.0,49365.0,49031.0,49190.0,49235.0,49166.0,49306.0
"JSD, LBP RA    missing_entry    0.1",46222.0,46376.0,46307.0,46382.0,46278.0,46458.0,46166.0,46651.0,46161.0,46688.0,46312.0,46606.0
"JSD, LBP RA    missing_entry    0.5",24353.0,23415.0,23686.0,23446.0,23635.0,23972.0,23028.0,23632.0,23242.0,23290.0,23702.0,23466.0
"JSD, LBP RA    missing_entry_combined    0.001",18164.0,18051.0,18512.0,18483.0,18515.0,18346.0,18684.0,18066.0,18060.0,18551.0,18636.0,18553.0
"JSD, LBP RA    missing_entry_combined    0.005",18394.0,17929.0,18273.0,18600.0,18843.0,18626.0,17813.0,17991.0,18121.0,18152.0,18129.0,18241.0
"JSD, LBP RA    missing_entry_combined    0.01",18241.0,18271.0,18378.0,17791.0,17704.0,17912.0,18113.0,17764.0,18356.0,18257.0,18474.0,17990.0
"JSD, LBP RA    missing_entry_combined    0.05",17224.0,17532.0,17096.0,17032.0,17533.0,17639.0,17107.0,17366.0,17411.0,17010.0,17191.0,17469.0
"JSD, LBP RA    missing_entry_combined    0.1",16045.0,16380.0,16246.0,15974.0,16003.0,16556.0,16193.0,16440.0,16109.0,16491.0,16349.0,16340.0
"JSD, LBP RA    missing_entry_combined    0.5",8223.0,8287.0,8229.0,8214.0,8401.0,8261.0,8265.0,8375.0,8200.0,7925.0,8270.0,8640.0
"JSDu, LBP RA    sigma    0.005",40125.0,40156.0,40066.0,40043.0,40067.0,40064.0,40126.0,40083.0,39889.0,40071.0,40018.0,40156.0
"JSDu, LBP RA    sigma    0.01",31787.0,31983.0,32025.0,32137.0,31810.0,31922.0,32003.0,32010.0,31869.0,31956.0,31912.0,31846.0
"JSDu, LBP RA    sigma    0.02",22323.0,22151.0,22112.0,22096.0,22192.0,21871.0,22241.0,22279.0,22188.0,22170.0,22097.0,22204.0
"JSDu, LBP RA    sigma    0.05",13090.0,13155.0,13217.0,13201.0,13146.0,13216.0,13001.0,12959.0,13020.0,12995.0,13241.0,13183.0
"JSDu, LBP RA    sigma    0.1",10233.0,10089.0,10144.0,9955.0,10233.0,10244.0,10128.0,10110.0,10159.0,10065.0,10151.0,10051.0
"JSDu, LBP RA    sigma    0.2",8669.0,8984.0,8761.0,8896.0,8881.0,8985.0,8919.0,9013.0,8848.0,8904.0,8966.0,8823.0
"JSDu, LBP RA    missing_entry    0.001",52745.0,52762.0,52768.0,52757.0,52764.0,52754.0,52746.0,52752.0,52731.0,52760.0,52722.0,52736.0
"JSDu, LBP RA    missing_entry    0.005",52557.0,52544.0,52569.0,52552.0,52538.0,52547.0,52557.0,52534.0,52544.0,52536.0,52567.0,52541.0
"JSDu, LBP RA    missing_entry    0.01",52261.0,52289.0,52273.0,52272.0,52298.0,52276.0,52310.0,52292.0,52285.0,52276.0,52275.0,52278.0
"JSDu, LBP RA    missing_entry    0.05",50163.0,50170.0,50168.0,50142.0,50144.0,50158.0,50142.0,50156.0,50196.0,50155.0,50161.0,50188.0
"JSDu, LBP RA    missing_entry    0.1",47541.0,47525.0,47542.0,47550.0,47539.0,47508.0,47544.0,47548.0,47531.0,47502.0,47518.0,47530.0
"JSDu, LBP RA    missing_entry    0.5",26429.0,26383.0,26412.0,26383.0,26362.0,26499.0,26449.0,26429.0,26448.0,26380.0,26395.0,26362.0
"JSDu, LBP RA    missing_entry_combined    0.001",22159.0,22165.0,22102.0,22119.0,22035.0,22083.0,22362.0,22135.0,22141.0,22213.0,22016.0,22122.0
"JSDu, LBP RA    missing_entry_combined    0.005",21916.0,22048.0,22247.0,22058.0,21964.0,21993.0,22155.0,21982.0,21999.0,22103.0,21931.0,21967.0
"JSDu, LBP RA    missing_entry_combined    0.01",21785.0,21833.0,21964.0,21782.0,21921.0,21817.0,22188.0,22023.0,22055.0,21754.0,21908.0,21802.0
"JSDu, LBP RA    missing_entry_combined    0.05",21049.0,21048.0,21043.0,21100.0,20902.0,20979.0,21171.0,21197.0,20983.0,20848.0,21178.0,21037.0
"JSDu, LBP RA    missing_entry_combined    0.1",20112.0,19968.0,20045.0,20209.0,19875.0,19938.0,19956.0,19891.0,19954.0,19689.0,20155.0,20199.0
