"JSDu, LBP RA    missing_entry    0.5",17170.79,17281.555,17716.117,17390.629,17090.236,17242.273
"JSDu, LBP RA    missing_entry_combined    0.001",44154.41,44388.254,44543.91,44201.945,44809.707,44065.05
"JSDu, LBP RA    missing_entry_combined    0.005",44372.83,44367.668,44512.96,43669.1,44186.863,44912.832
"JSDu, LBP RA    missing_entry_combined    0.01",44444.938,44922.965,44162.387,44618.418,44920.42,44965.21
"JSDu, LBP RA    missing_entry_combined    0.05",46019.836,45267.305,45724.703,46035.484,45858.137,45937.28
"JSDu, LBP RA    missing_entry_combined    0.1",47322.89,47227.16,47396.848,47503.39,47155.668,47335.34
"JSDu, LBP RA    missing_entry_combined    0.5",60730.855,60781.336,60661.72,60551.57,60640.438,60754.54
"JSD, surgical_case_durations, SD=4    sigma    0.005",17216.385,17430.385,17276.324,17081.854,17296.184,17607.693
"JSD, surgical_case_durations, SD=4    sigma    0.01",21061.402,19480.928,20060.133,21410.074,20189.393,18929.105
"JSD, surgical_case_durations, SD=4    sigma    0.02",22749.514,21357.34,23572.807,21264.572,20136.588,21770.596
"JSD, surgical_case_durations, SD=4    sigma    0.05",26938.436,25616.418,26719.238,26740.746,26816.691,23482.557
"JSD, surgical_case_durations, SD=4    sigma    0.1",26352.271,27809.074,27311.002,28595.139,25962.883,24938.057
"JSD, surgical_case_durations, SD=4    sigma    0.2",28258.195,29116.535,28023.69,27622.158,27251.418,27676.633
"JSD, surgical_case_durations, SD=4    missing_entry    0.001",6756.1997,6562.992,7057.6436,6650.6963,7014.387,6347.799
"JSD, surgical_case_durations, SD=4    missing_entry    0.005",7198.3735,6470.3623,6602.6396,6546.115,6102.1865,6743.041
"JSD, surgical_case_durations, SD=4    missing_entry    0.01",6890.1953,7213.9077,6779.2383,6474.6543,6704.523,7011.8823
"JSD, surgical_case_durations, SD=4    missing_entry    0.05",7899.052,8145.8857,7616.785,7529.072,7995.4966,8578.889
"JSD, surgical_case_durations, SD=4    missing_entry    0.1",9050.25,9103.413,9097.846,8982.19,9484.314,9190.66
"JSD, surgical_case_durations, SD=4    missing_entry    0.5",13076.476,13621.989,12813.058,12583.97,14019.271,14434.151
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.001",21928.535,21352.93,24149.229,24537.457,22665.256,23518.13
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.005",23372.4,21243.27,23575.57,21386.102,24181.227,22391.691
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.01",22630.521,23786.734,22063.912,22374.566,23070.494,22948.658
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.05",24934.635,22720.467,20964.555,22411.43,23012.773,24083.86
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.1",24694.842,23466.004,23186.379,24561.547,23698.4,23172.906
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.5",22192.447,22054.217,23855.523,21699.826,21121.92,23636.121
"JSDu, surgical_case_durations, SD=4    sigma    0.005",53643.46,52322.08,52677.305,52924.367,53834.734,52610.84
"JSDu, surgical_case_durations, SD=4    sigma    0.01",79634.97,79514.53,82049.22,79401.59,79610.57,80301.22
"JSDu, surgical_case_durations, SD=4    sigma    0.02",104889.59,103725.15,104186.836,104784.195,103491.234,105644.75
