"JSD, SD=4    gaussian_noise_sigma    lambda SD: 0.2",41.54814537,43.41683216,42.07898544,42.81347826,40.69509298,39.69445217,42.22558238,38.79787851,41.83271271,41.08930397,41.87478189,40.50083067,
"JSD, SD=4    gaussian_noise_sigma    lambda SD: (0.01/SD)*100",39.72799281,39.41550762,38.68478498,40.76040331,40.47344076,40.5971786,40.02918974,38.67709847,40.0994216,37.57857299,39.97230658,40.33248385,
"JSD, SD=4    gaussian_noise_sigma    lambda SD: (0.02/SD)*100",20.00524141,24.01234852,20.8189592,19.36670011,22.07588151,17.32014198,18.92101808,18.45594942,19.68914083,19.29267586,14.28579502,14.04077581,
"JSD, SD=4    gaussian_noise_sigma    lambda SD: (0.05/SD)*100",-72.08576148,-76.45227456,-80.94640608,-75.41984294,-74.33078016,-69.90701946,-73.05059668,-75.73850903,-77.62188505,-78.39014356,-70.57895539,-76.4681503,
"JSD, SD=4    gaussian_noise_sigma    lambda SD: (0.1/SD)*100",-119.7077126,-114.3266736,-119.2560361,-115.0818778,-113.7005291,-116.8083261,-116.5258699,-116.1379129,-115.0800593,-117.3853524,-114.111164,-115.9865454,
"JSD, SD=4    gaussian_noise_sigma    lambda SD: (0.2/SD)*100",-122.8401,-125.5059611,-126.9798087,-125.5050498,-127.828055,-125.6211646,-125.2456318,-128.876156,-123.5041928,-127.1813894,-122.1343541,-122.2764198,
"JSD, SD=4    missing_entry    0.001",16.35392152,47.08851319,38.74329801,23.37518614,46.8960156,41.66050312,34.10727084,32.38444358,25.38656573,35.08289428,24.38441363,32.44159045,
"JSD, SD=4    missing_entry    0.005",30.72751038,33.53652255,25.96443544,41.72605645,18.75185168,39.56957516,41.81252203,37.36273543,37.17632112,39.87744703,50.12692101,19.09748751,
"JSD, SD=4    missing_entry    0.01",32.74785214,31.80582442,35.31168407,26.99166352,37.95061452,32.85709782,29.73623242,37.9294871,31.9145157,31.16819916,36.01316427,40.00316715,
"JSD, SD=4    missing_entry    0.05",25.1802354,26.74890221,30.25923811,25.72204526,28.0443679,30.4875524,31.61080696,31.88561271,30.08239073,23.77574608,33.56043948,27.64592866,
"JSD, SD=4    missing_entry    0.1",28.07089639,32.75926783,31.18610321,33.46847164,32.6493866,32.34730814,27.50686803,30.0825893,31.85098519,27.06696404,34.67482962,31.02841188,
"JSD, SD=4    missing_entry    0.5",22.18937875,21.24581305,20.87954125,18.25351277,20.37242775,18.1521548,21.3204785,22.30221399,20.21474869,22.20549761,21.90827655,21.32313498,
"JSD, SD=4    missing_entry_combined    0.001",40.2661124,39.70523688,41.42336445,42.19033797,38.34604607,41.66417064,40.295907,41.39144893,40.31154048,38.46689454,41.02942946,42.38738784,
"JSD, SD=4    missing_entry_combined    0.005",41.16710023,40.0367943,41.89240519,41.83626041,40.55712664,40.37404071,41.14217009,40.04166758,36.29612143,41.21704328,39.48014264,38.5745113,
