"JSDu, LBP RA, SD=4    missing_entry_combined    0.5",16190.395,16194.826,16272.811,16238.75
"JSD, surgical_case_durations, SD=100    sigma    0.005",15333.34,16443.975,16516.336,15653.914
"JSD, surgical_case_durations, SD=100    sigma    0.01",21005.807,19289.406,18951.594,18916.201
"JSD, surgical_case_durations, SD=100    sigma    0.02",23825.775,24813.482,24206.668,24266.473
"JSD, surgical_case_durations, SD=100    sigma    0.05",31816.947,32414.703,31746.861,31307.303
"JSD, surgical_case_durations, SD=100    sigma    0.1",34897.043,34566.867,34626.465,34012.246
"JSD, surgical_case_durations, SD=100    sigma    0.2",36951.156,37126.723,36482.93,37080.637
"JSD, surgical_case_durations, SD=100    missing_entry    0.001",14329.971,14194.205,14206.301,14419.528
"JSD, surgical_case_durations, SD=100    missing_entry    0.005",14761.203,14873.796,15553.116,14739.337
"JSD, surgical_case_durations, SD=100    missing_entry    0.01",15848.698,15081.602,16315.286,13845.136
"JSD, surgical_case_durations, SD=100    missing_entry    0.05",14832.51,15776.591,15088.931,15661.64
"JSD, surgical_case_durations, SD=100    missing_entry    0.1",16401.674,17085.877,17935.896,17475.516
"JSD, surgical_case_durations, SD=100    missing_entry    0.5",31483.25,31442.389,32233.36,31592.787
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.001",25160.363,24128.906,24810.7,24484.59
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.005",22413.791,25366.082,25681.705,25545.889
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.01",25854.004,24244.35,24746.74,25682.887
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.05",26177.678,25147.049,25910.1,26187.28
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.1",27017.94,26255.844,27631.58,25812.473
"JSD, surgical_case_durations, SD=100    missing_entry_combined    0.5",33771.01,33468.434,33124.5,33827.617
"JSDu, surgical_case_durations, SD=100    sigma    0.005",8260.74,9234.589,9599.296,9185.163
"JSDu, surgical_case_durations, SD=100    sigma    0.01",14620.321,15329.119,15387.304,15043.807
"JSDu, surgical_case_durations, SD=100    sigma    0.02",25721.27,27055.686,26203.742,26129.312
"JSDu, surgical_case_durations, SD=100    sigma    0.05",44581.613,44710.42,44946.957,43536.996
"JSDu, surgical_case_durations, SD=100    sigma    0.1",51044.887,52082.32,51621.496,51672.38
"JSDu, surgical_case_durations, SD=100    sigma    0.2",54270.64,53801.816,54069.32,53413.06
"JSDu, surgical_case_durations, SD=100    missing_entry    0.001",10183.868,10050.319,9490.14,10295.907
"JSDu, surgical_case_durations, SD=100    missing_entry    0.005",10564.1875,9930.653,10100.44,10427.658
"JSDu, surgical_case_durations, SD=100    missing_entry    0.01",10113.619,11456.995,10622.835,10033.53
"JSDu, surgical_case_durations, SD=100    missing_entry    0.05",10828.208,10636.264,12263.684,11177.241
"JSDu, surgical_case_durations, SD=100    missing_entry    0.1",11918.64,12389.352,13007.207,12559.853
"JSDu, surgical_case_durations, SD=100    missing_entry    0.5",32131.557,31598.785,31705.717,32065.967
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.001",25054.785,24877.951,26848.45,24984.186
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.005",26223.479,26785.71,26643.965,26428.72
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.01",27625.168,24363.938,26423.021,27172.303
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.05",26619.664,28736.379,29639.008,27265.496
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.1",30494.709,30663.648,30321.166,29195.84
"JSDu, surgical_case_durations, SD=100    missing_entry_combined    0.5",40933.375,41771.35,42285.254,41767.195
"JSD, LBP RA, SD=100    sigma    0.005",8447.536,9103.827,7834.993,8396.915
"JSD, LBP RA, SD=100    sigma    0.01",8749.461,9760.872,9457.637,8857.881
"JSD, LBP RA, SD=100    sigma    0.02",10748.385,10188.7705,10360.976,10614.375
"JSD, LBP RA, SD=100    sigma    0.05",12032.372,11402.234,12256.202,12071.652
"JSD, LBP RA, SD=100    sigma    0.1",13389.214,12872.125,13608.0205,12817.269
"JSD, LBP RA, SD=100    sigma    0.2",13656.679,13287.396,13701.294,13577.652
"JSD, LBP RA, SD=100    missing_entry    0.001",7519.0386,7857.555,7998.7993,7615.653
"JSD, LBP RA, SD=100    missing_entry    0.005",7806.038,7757.7324,7472.9023,8623.678
"JSD, LBP RA, SD=100    missing_entry    0.01",8327.945,7502.271,8026.483
"JSD, LBP RA, SD=100    missing_entry    0.05",8514.456,7780.311,7882.9775
"JSD, LBP RA, SD=100    missing_entry    0.1",9155.9375,9143.543,8739.95
"JSD, LBP RA, SD=100    missing_entry    0.5",17273.035,17263.186,17306.398
"JSD, LBP RA, SD=100    missing_entry_combined    0.001",10720.031,10598.991,10095.328
"JSD, LBP RA, SD=100    missing_entry_combined    0.005",10148.241,9873.5625,10673.076
"JSD, LBP RA, SD=100    missing_entry_combined    0.01",10401.974,10184.42,10629.24
"JSD, LBP RA, SD=100    missing_entry_combined    0.05",11171.87,10853.33,10113.081
"JSD, LBP RA, SD=100    missing_entry_combined    0.1",11114.812,11228.357,10570.024
"JSD, LBP RA, SD=100    missing_entry_combined    0.5",15970.67,15412.468,15534.102
"JSDu, LBP RA, SD=100    sigma    0.005",4867.359,5580.345,5055.25
"JSDu, LBP RA, SD=100    sigma    0.01",6301.492,7027.03,6273.9316
"JSDu, LBP RA, SD=100    sigma    0.02",10476.048,9980.009,10645.86
"JSDu, LBP RA, SD=100    sigma    0.05",17385.355,16768.266,17402.941
"JSDu, LBP RA, SD=100    sigma    0.1",23053.4,23137.807,23069.295
"JSDu, LBP RA, SD=100    sigma    0.2",28405.383,28372.652,28063.258
"JSDu, LBP RA, SD=100    missing_entry    0.001",6203.977,5627.2207,6496.314
"JSDu, LBP RA, SD=100    missing_entry    0.005",6061.6167,6217.0386,5864.325
"JSDu, LBP RA, SD=100    missing_entry    0.01",5900.634,5651.421,5592.958
"JSDu, LBP RA, SD=100    missing_entry    0.05",6186.3535,6097.491,6363.5054
"JSDu, LBP RA, SD=100    missing_entry    0.1",7223.497,6720.199,7506.7476
"JSDu, LBP RA, SD=100    missing_entry    0.5",20896.61,20702.605,21062.266
"JSDu, LBP RA, SD=100    missing_entry_combined    0.001",9645.361,10645.384,9945.227
"JSDu, LBP RA, SD=100    missing_entry_combined    0.005",10406.971,10750.892,9725.831
"JSDu, LBP RA, SD=100    missing_entry_combined    0.01",10878.311,10767.912,10638.8125
"JSDu, LBP RA, SD=100    missing_entry_combined    0.05",11815.554,10839.887,12106.757
"JSDu, LBP RA, SD=100    missing_entry_combined    0.1",13206.379,13279.26,13285.662
"JSDu, LBP RA, SD=100    missing_entry_combined    0.5",24418.215,24621.908,24492.89
"CCE, SD=4    training_method    supervised",3897.641,3936.141,3993.3718
"CCE, SD=4    training_method    supervised_2_percent",4526.9604,4721.6406,4424.263
"CCE, SD=4    training_method    semi",4173.8438,3823.3574,4062.1565
"CCE, SD=4    training_method    semi_sup_first",5291.0967,5315.4883,5280.841
"CCE, SD=4    training_method    semi_mixed",5088.206,5112.3867,5176.922
"CCE, SD=4    training_method    unsupervised",5163.701,5196.23,5283.1523
"CCE, SD=4    labeled_data_percentage    99",3942.461,3939.1924,3838.1377
"CCE, SD=4    labeled_data_percentage    50",3856.919,3910.9492,3973.838
"CCE, SD=4    labeled_data_percentage    20",3888.2173,4049.5256,3907.718
"CCE, SD=4    labeled_data_percentage    10",3838.8018,3859.3843,4045.4946
"CCE, SD=4    labeled_data_percentage    5",4205.266,3987.3433,4051.3313
"CCE, SD=4    labeled_data_percentage    1",4106.013,3997.2507,4122.4805
"CCE, SD=4    labeled_data_percentage    0.5",4441.4556,4334.3164,4439.6357
"CCE, SD=4    labeled_data_percentage    0.25",4103.8057,4553.3906,4260.74
"CCE, SD=4    labeled_data_percentage    0.125",4496.0493,5083.6357,5401.8706
"CCE, SD=4    labeled_data_percentage    0.05",7027.3325,6724.578,6120.823
"CCE, SD=4    labeled_data_percentage    0.01",9686.672,10314.314,10573.662
"CCE, SD=4    sampling_density    15",548.5935,385.91986,410.56488
"CCE, SD=4    sampling_density    25",300.9218,495.4599,458.58826
"CCE, SD=4    sampling_density    50",676.1144,562.8959,557.1948
"CCE, SD=4    sampling_density    100",1202.5093,1323.9258,1196.4719
"CCE, SD=4    sampling_density    150",2265.4424,2033.7452,1916.0145
"CCE, SD=4    sampling_density    300",3758.6743,4157.6797,3611.4282
"JSD, SD=4    training_method    supervised",2872.6577,2931.827,2863.1235
"JSD, SD=4    training_method    supervised_2_percent",4165.6284,3886.056,3949.506
"JSD, SD=4    training_method    semi",3158.9126,3058.7515,3156.1558
"JSD, SD=4    training_method    semi_sup_first",4663.022,4645.5176,4662.683
"JSD, SD=4    training_method    semi_mixed",4531.919,4525.7607,4532.016
"JSD, SD=4    training_method    unsupervised",4718.2334,4713.355,4565.4375
"JSD, SD=4    activation_types    ['relu']",6615.0415,6688.8936,5376.423
"JSD, SD=4    activation_types    ['relu', 'relu', 'relu', 'relu', 'relu']",3062.5537,3132.163,3243.0293
"JSD, SD=4    activation_types    ['sin', 'cos', 'linear']",3227.3975,3167.1812,3157.7156
"JSD, SD=4    activation_types    ['sin', 'cos', 'linear', 'relu', 'sigmoid']",3166.5916,3261.5176,3083.8252
"JSD, SD=4    input_layer_type    dense",3497.1082,3530.1538,3460.5615
"JSD, SD=4    input_layer_type    gaussian_dropout",3446.2363,3493.1855,3614.2483
"JSD, SD=4    input_layer_type    sqrt_softmax",3384.0625,3311.9197,3211.267
"JSD, SD=4    input_layer_type    gaussian_kernel",3465.017,3690.5864,3640.5596
"JSD, SD=4    input_layer_type    CNN",3886.961,3956.4604,3555.9453
